Time,Tag,Flow
1618536045.851679,,"20449316, 0.02, 0.00, 24.77, 25.07
"
1618536045.851679,,"20452276, -0.03, -0.02, 24.77, 25.09
"
1618536045.851679,,"20455296, 0.00, -0.02, 24.77, 25.09
"
1618536045.8616807,,"20458268, -0.02, -0.03, 24.77, 25.09
"
1618536045.8616807,,"20461284, -0.02, 0.00, 24.77, 25.05
"
1618536045.8616807,,"20464268, -0.02, -0.02, 24.77, 25.05
"
1618536045.8616807,,"20467284, -0.05, -0.03, 24.81, 25.09
"
1618536045.8716793,,"20470304, -0.07, 0.02, 24.81, 25.09
"
1618536045.8716793,,"20473320, -0.02, 0.00, 24.81, 25.09
"
1618536045.8716793,,"20476304, -0.05, 0.00, 24.78, 25.08
"
1618536045.8816798,,"20479284, -0.02, -0.02, 24.78, 25.08
"
1618536045.8816798,,"20482304, -0.03, 0.00, 24.78, 25.08
"
1618536045.8816798,,"20485284, -0.05, -0.03, 24.76, 25.08
"
1618536045.8916962,,"20488300, -0.05, 0.02, 24.76, 25.08
"
1618536045.8916962,,"20491308, -0.02, 0.02, 24.76, 25.09
"
1618536045.8916962,,"20494308, -0.02, -0.03, 24.80, 25.09
"
1618536045.8916962,,"20497320, -0.02, 0.00, 24.80, 25.09
"
1618536045.901682,,"20500300, -0.02, 0.00, 24.80, 25.07
"
1618536045.901682,,"20503276, -0.02, -0.02, 24.80, 25.07
"
1618536045.901682,,"20506292, -0.05, -0.02, 24.80, 25.07
"
1618536045.91168,,"20509308, -0.02, -0.03, 24.80, 25.07
"
1618536045.91168,,"20512320, -0.02, 0.03, 24.78, 25.07
"
1618536045.91168,,"20515332, 0.00, 0.00, 24.78, 25.08
"
1618536045.921681,,"20518264, -0.03, 0.00, 24.78, 25.08
"
1618536045.921681,,"20521244, 0.00, -0.03, 24.79, 25.08
"
1618536045.921681,,"20524208, 0.00, -0.03, 24.79, 25.10
"
1618536045.921681,,"20527184, 0.00, -0.05, 24.79, 25.10
"
1618536045.9316816,,"20530156, 0.02, -0.03, 24.81, 25.10
"
1618536045.9316816,,"20533168, -0.02, 0.00, 24.81, 25.10
"
1618536045.9316816,,"20536152, -0.03, 0.02, 24.81, 25.10
"
1618536045.9416804,,"20539172, -0.05, -0.02, 24.79, 25.08
"
1618536045.9416804,,"20542188, -0.03, 0.00, 24.79, 25.08
"
1618536045.9416804,,"20545164, -0.03, 0.00, 24.79, 25.08
"
1618536045.9516802,,"20548144, -0.02, 0.00, 24.80, 25.06
"
1618536045.9516802,,"20551124, -0.02, 0.00, 24.80, 25.06
"
1618536045.9516802,,"20554104, 0.00, 0.02, 24.80, 25.06
"
1618536045.9516802,,"20557068, -0.03, 0.00, 24.80, 25.07
"
1618536045.961683,,"20560052, 0.00, 0.00, 24.80, 25.07
"
1618536045.961683,,"20562988, 0.02, -0.03, 24.80, 25.08
"
1618536045.961683,,"20565980, 0.02, 0.02, 24.76, 25.08
"
1618536045.9716804,,"20568980, -0.05, 0.02, 24.76, 25.08
"
1618536045.9716804,,"20571988, 0.00, -0.03, 24.76, 25.12
"
1618536045.9716804,,"20574972, 0.00, -0.02, 24.78, 25.12
"
1618536045.9716804,,"20577952, -0.02, -0.02, 24.78, 25.12
"
1618536045.9816813,,"20580972, -0.02, -0.03, 24.78, 25.08
"
1618536045.9816813,,"20583988, -0.02, 0.00, 24.77, 25.08
"
1618536045.9816813,,"20586968, -0.03, 0.00, 24.77, 25.08
"
1618536045.991681,,"20589948, -0.05, -0.02, 24.77, 25.09
"
1618536045.991681,,"20592964, 0.02, -0.02, 24.77, 25.09
"
1618536045.991681,,"20595964, 0.00, 0.00, 24.77, 25.11
"
1618536046.0017095,,"20598912, 0.05, 0.00, 24.77, 25.11
"
1618536046.0017095,,"20601888, 0.00, 0.00, 24.82, 25.11
"
1618536046.0017095,,"20604828, -0.02, -0.03, 24.82, 25.09
"
1618536046.0017095,,"20607844, -0.02, -0.03, 24.82, 25.09
"
1618536046.011682,,"20610860, -0.02, -0.02, 24.81, 25.09
"
1618536046.011682,,"20613876, -0.02, 0.03, 24.81, 25.03
"
1618536046.011682,,"20616892, -0.07, 0.00, 24.81, 25.03
"
1618536046.0216806,,"20619872, -0.02, 0.00, 24.82, 25.03
"
1618536046.0216806,,"20622856, -0.03, 0.02, 24.82, 25.06
"
1618536046.0216806,,"20625868, 0.00, -0.02, 24.82, 25.06
"
1618536046.0316818,,"20628840, -0.03, -0.03, 24.79, 25.07
"
1618536046.0316818,,"20631860, -0.02, 0.00, 24.79, 25.07
"
1618536046.0316818,,"20634828, -0.03, 0.00, 24.79, 25.07
"
1618536046.0316818,,"20637812, -0.02, -0.03, 24.81, 25.06
"
1618536046.041682,,"20640832, 0.02, -0.03, 24.81, 25.06
"
1618536046.041682,,"20643828, -0.02, 0.02, 24.81, 25.06
"
1618536046.041682,,"20646840, 0.00, -0.02, 24.82, 25.10
"
1618536046.051682,,"20649820, -0.03, 0.00, 24.82, 25.10
"
1618536046.051682,,"20652808, 0.00, 0.00, 24.82, 25.10
"
1618536046.051682,,"20655748, 0.00, -0.02, 24.79, 25.10
"
1618536046.0616817,,"20658728, -0.05, 0.02, 24.79, 25.10
"
1618536046.0616817,,"20661744, -0.02, -0.02, 24.79, 25.10
"
1618536046.0616817,,"20664768, 0.00, -0.02, 24.80, 25.04
"
1618536046.0616817,,"20667736, -0.02, 0.02, 24.80, 25.04
"
1618536046.0716815,,"20670748, -0.03, 0.02, 24.80, 25.11
"
1618536046.0716815,,"20673764, -0.03, -0.02, 24.79, 25.11
"
1618536046.0716815,,"20676792, -0.02, 0.00, 24.79, 25.11
"
1618536046.081682,,"20679784, 0.02, 0.00, 24.79, 25.08
"
1618536046.081682,,"20682744, -0.05, -0.02, 24.80, 25.08
"
1618536046.081682,,"20685756, 0.00, -0.05, 24.80, 25.08
"
1618536046.0916817,,"20688728, -0.03, -0.02, 24.80, 25.08
"
1618536046.0916817,,"20691740, -0.02, 0.00, 24.81, 25.08
"
1618536046.0916817,,"20694720, 0.00, 0.00, 24.81, 25.05
"
1618536046.0916817,,"20697660, -0.02, 0.03, 24.81, 25.05
"
1618536046.1016912,,"20700672, -0.05, 0.03, 24.81, 25.05
"
1618536046.1016912,,"20703684, -0.02, -0.02, 24.81, 25.04
"
1618536046.1016912,,"20706704, -0.02, 0.03, 24.81, 25.04
"
1618536046.1116827,,"20709716, -0.03, 0.00, 24.78, 25.04
"
1618536046.1116827,,"20712696, 0.00, 0.00, 24.78, 25.05
"
1618536046.1116827,,"20715636, -0.03, 0.00, 24.78, 25.05
"
1618536046.1116827,,"20718616, 0.02, 0.02, 24.79, 25.05
"
1618536046.1216822,,"20721604, -0.03, -0.02, 24.79, 25.08
"
1618536046.1216822,,"20724620, 0.00, -0.02, 24.79, 25.08
"
1618536046.1216822,,"20727592, -0.02, 0.00, 24.80, 25.07
"
1618536046.131696,,"20730572, -0.02, -0.02, 24.80, 25.07
"
1618536046.131696,,"20733588, 0.00, 0.02, 24.80, 25.07
"
1618536046.131696,,"20736556, -0.02, 0.02, 24.79, 25.12
"
1618536046.1416826,,"20739572, -0.03, 0.00, 24.79, 25.12
"
1618536046.1416826,,"20742556, 0.00, -0.02, 24.79, 25.12
"
1618536046.1416826,,"20745536, -0.03, 0.00, 24.80, 25.09
"
1618536046.1416826,,"20748512, 0.00, -0.02, 24.80, 25.09
"
1618536046.1516829,,"20751484, -0.02, 0.02, 24.80, 25.09
"
1618536046.1516829,,"20754492, -0.02, -0.03, 24.80, 25.06
"
1618536046.1516829,,"20757500, -0.02, -0.02, 24.80, 25.06
"
1618536046.1616824,,"20760516, 0.02, -0.03, 24.80, 25.08
"
1618536046.1616824,,"20763516, -0.02, 0.02, 24.78, 25.08
"
1618536046.1616824,,"20766528, -0.02, 0.00, 24.78, 25.08
"
1618536046.1716833,,"20769508, -0.02, -0.03, 24.78, 25.06
"
1618536046.1716833,,"20772524, -0.03, -0.02, 24.78, 25.06
"
1618536046.1716833,,"20775540, -0.03, -0.02, 24.78, 25.06
"
1618536046.1716833,,"20778556, -0.05, -0.02, 24.78, 25.06
"
1618536046.1827912,,"20781576, -0.03, 0.00, 24.79, 25.06
"
1618536046.1827912,,"20784556, -0.03, -0.02, 24.79, 25.12
"
1618536046.1827912,,"20787580, -0.02, -0.02, 24.79, 25.12
"
1618536046.1917958,,"20790600, -0.02, 0.00, 24.78, 25.12
"
1618536046.1917958,,"20793588, -0.02, 0.00, 24.78, 25.09
"
1618536046.1917958,,"20796572, 0.00, -0.03, 24.78, 25.09
"
1618536046.201819,,"20799544, 0.02, -0.03, 24.77, 25.09
"
1618536046.201819,,"20802540, 0.00, -0.03, 24.77, 25.07
"
1618536046.201819,,"20805516, 0.00, 0.02, 24.77, 25.07
"
1618536046.201819,,"20808484, 0.00, 0.00, 24.77, 25.07
"
1618536046.2117999,,"20811420, 0.00, -0.03, 24.77, 25.10
"
1618536046.2117999,,"20814400, -0.05, 0.00, 24.77, 25.10
"
1618536046.2117999,,"20817388, -0.02, 0.00, 24.80, 25.10
"
1618536046.2217999,,"20820372, 0.00, 0.02, 24.80, 25.08
"
1618536046.2217999,,"20823336, -0.02, 0.00, 24.80, 25.08
"
1618536046.2217999,,"20826304, -0.02, 0.00, 24.79, 25.06
"
1618536046.23182,,"20829288, -0.02, -0.03, 24.79, 25.06
"
1618536046.23182,,"20832304, -0.02, -0.05, 24.79, 25.06
"
1618536046.23182,,"20835312, 0.00, -0.02, 24.78, 25.09
"
1618536046.23182,,"20838284, 0.00, 0.02, 24.78, 25.09
"
1618536046.2417994,,"20841248, 0.00, -0.02, 24.78, 25.06
"
1618536046.2417994,,"20844220, -0.02, 0.03, 24.78, 25.06
"
1618536046.2417994,,"20847232, -0.02, 0.00, 24.78, 25.06
"
1618536046.2518015,,"20850212, -0.02, 0.00, 24.78, 25.09
"
1618536046.2518015,,"20853192, -0.05, 0.02, 24.77, 25.09
"
1618536046.2518015,,"20856204, -0.02, -0.02, 24.77, 25.09
"
1618536046.2518015,,"20859220, -0.03, -0.02, 24.77, 25.07
"
1618536046.2618012,,"20862236, -0.02, -0.02, 24.82, 25.07
"
1618536046.2618012,,"20865252, 0.00, 0.00, 24.82, 25.07
"
1618536046.2618012,,"20868192, -0.03, 0.02, 24.82, 25.07
"
1618536046.2718,,"20871204, -0.03, 0.02, 24.79, 25.07
"
1618536046.2718,,"20874208, -0.03, -0.07, 24.79, 25.08
"
1618536046.2718,,"20877224, -0.03, -0.02, 24.79, 25.08
"
1618536046.281829,,"20880236, -0.05, -0.02, 24.80, 25.08
"
1618536046.281829,,"20883252, 0.00, -0.03, 24.80, 25.06
"
1618536046.281829,,"20886224, 0.00, -0.03, 24.80, 25.06
"
1618536046.281829,,"20889196, -0.02, -0.02, 24.80, 25.09
"
1618536046.2918003,,"20892212, 0.00, 0.00, 24.80, 25.09
"
1618536046.2918003,,"20895144, -0.02, 0.02, 24.80, 25.09
"
1618536046.2918003,,"20898156, 0.00, -0.03, 24.79, 25.08
"
1618536046.3017998,,"20901124, -0.02, 0.00, 24.79, 25.08
"
1618536046.3017998,,"20904108, -0.03, 0.00, 24.79, 25.10
"
1618536046.3017998,,"20907096, 0.02, 0.00, 24.79, 25.10
"
1618536046.3118258,,"20910060, -0.03, 0.00, 24.79, 25.10
"
1618536046.3118258,,"20913048, -0.02, 0.00, 24.79, 25.06
"
1618536046.3118258,,"20916028, -0.02, 0.00, 24.82, 25.06
"
1618536046.3118258,,"20919012, -0.05, -0.02, 24.82, 25.06
"
1618536046.321801,,"20922028, 0.00, -0.02, 24.82, 25.09
"
1618536046.321801,,"20925000, 0.00, 0.00, 24.79, 25.09
"
1618536046.321801,,"20927936, -0.02, 0.00, 24.79, 25.09
"
1618536046.331802,,"20930920, 0.03, 0.00, 24.79, 25.07
"
1618536046.331802,,"20933884, -0.03, 0.02, 24.79, 25.07
"
1618536046.331802,,"20936904, 0.00, 0.03, 24.79, 25.07
"
1618536046.3418,,"20939872, 0.00, -0.02, 24.79, 25.06
"
1618536046.3418,,"20942836, -0.03, 0.00, 24.77, 25.06
"
1618536046.3418,,"20945820, -0.05, 0.00, 24.77, 25.07
"
1618536046.3418,,"20948800, 0.00, 0.02, 24.77, 25.07
"
1618536046.3518007,,"20951772, -0.05, 0.02, 24.80, 25.07
"
1618536046.3518007,,"20954780, 0.00, -0.02, 24.80, 25.06
"
1618536046.3518007,,"20957752, -0.02, -0.02, 24.80, 25.06
"
1618536046.3618016,,"20960768, 0.00, 0.02, 24.77, 25.06
"
1618536046.3618016,,"20963740, -0.02, -0.02, 24.77, 25.09
"
1618536046.3618016,,"20966756, -0.05, -0.03, 24.77, 25.09
"
1618536046.371804,,"20969772, -0.03, -0.03, 24.79, 25.09
"
1618536046.371804,,"20972788, 0.02, 0.03, 24.79, 25.07
"
1618536046.371804,,"20975792, -0.02, -0.03, 24.79, 25.07
"
1618536046.371804,,"20978808, -0.05, 0.00, 24.81, 25.10
"
1618536046.3818026,,"20981796, -0.05, 0.03, 24.81, 25.10
"
1618536046.3818026,,"20984808, -0.02, -0.02, 24.81, 25.10
"
1618536046.3818026,,"20987828, -0.02, -0.03, 24.79, 25.06
"
1618536046.391802,,"20990844, 0.00, -0.02, 24.79, 25.06
"
1618536046.391802,,"20993816, -0.03, -0.03, 24.79, 25.06
"
1618536046.391802,,"20996832, -0.03, -0.02, 24.79, 25.05
"
1618536046.391802,,"20999844, 0.00, 0.00, 24.79, 25.05
"
1618536046.401801,,"21002780, -0.02, -0.03, 24.79, 25.06
"
1618536046.401801,,"21005796, 0.02, -0.02, 24.78, 25.06
"
1618536046.401801,,"21008796, -0.03, 0.00, 24.78, 25.06
"
1618536046.4118018,,"21011776, 0.00, -0.05, 24.78, 25.08
"
1618536046.4118018,,"21014748, -0.02, -0.02, 24.80, 25.08
"
1618536046.4118018,,"21017764, -0.02, -0.02, 24.80, 25.08
"
1618536046.421802,,"21020776, -0.03, -0.02, 24.80, 25.07
"
1618536046.421802,,"21023792, -0.03, 0.00, 24.77, 25.07
"
1618536046.421802,,"21026764, -0.05, 0.00, 24.77, 25.07
"
1618536046.421802,,"21029744, 0.00, 0.02, 24.77, 25.06
"
1618536046.4318025,,"21032712, -0.02, 0.00, 24.79, 25.06
"
1618536046.4318025,,"21035692, 0.00, -0.03, 24.79, 25.06
"
1618536046.4318025,,"21038664, -0.02, -0.02, 24.79, 25.06
"
1618536046.4418015,,"21041680, 0.00, 0.00, 24.79, 25.06
"
1618536046.4418015,,"21044616, -0.02, -0.02, 24.79, 25.05
"
1618536046.4418015,,"21047632, -0.02, 0.00, 24.79, 25.05
"
1618536046.4518027,,"21050612, 0.00, 0.00, 24.79, 25.05
"
1618536046.4518027,,"21053548, 0.00, 0.00, 24.79, 25.04
"
1618536046.4518027,,"21056476, -0.07, 0.00, 24.79, 25.04
"
1618536046.4518027,,"21059456, -0.02, -0.02, 24.82, 25.04
"
1618536046.461802,,"21062472, -0.02, -0.05, 24.82, 25.07
"
1618536046.461802,,"21065488, 0.00, -0.02, 24.82, 25.07
"
1618536046.461802,,"21068460, -0.02, -0.02, 24.79, 25.07
"
1618536046.4718027,,"21071476, -0.03, 0.00, 24.79, 25.08
"
1618536046.4718027,,"21074456, 0.00, 0.00, 24.79, 25.08
"
1618536046.4718027,,"21077392, -0.03, 0.02, 24.78, 25.09
"
1618536046.4818165,,"21080400, -0.02, 0.00, 24.78, 25.09
"
1618536046.4818165,,"21083380, -0.02, 0.00, 24.78, 25.09
"
1618536046.4818165,,"21086360, -0.02, -0.02, 24.75, 25.04
"
1618536046.4818165,,"21089376, 0.02, -0.02, 24.75, 25.04
"
1618536046.491803,,"21092380, 0.02, -0.02, 24.75, 25.06
"
1618536046.491803,,"21095376, -0.05, -0.02, 24.80, 25.06
"
1618536046.491803,,"21098392, -0.05, 0.02, 24.80, 25.06
"
1618536046.501803,,"21101400, 0.00, -0.03, 24.80, 25.08
"
1618536046.501803,,"21104372, -0.02, -0.03, 24.79, 25.08
"
1618536046.501803,,"21107388, 0.02, -0.05, 24.79, 25.08
"
1618536046.5118036,,"21110388, 0.00, -0.03, 24.79, 25.08
"
1618536046.5118036,,"21113360, -0.03, -0.03, 24.77, 25.08
"
1618536046.5118036,,"21116376, -0.03, -0.03, 24.77, 25.06
"
1618536046.5118036,,"21119396, 0.00, -0.03, 24.77, 25.06
"
1618536046.5218024,,"21122372, 0.02, -0.02, 24.81, 25.06
"
1618536046.5218024,,"21125376, -0.02, -0.02, 24.81, 25.08
"
1618536046.5218024,,"21128396, -0.03, 0.00, 24.81, 25.08
"
1618536046.5318036,,"21131380, -0.02, -0.03, 24.79, 25.08
"
1618536046.5318036,,"21134392, 0.00, 0.02, 24.79, 25.10
"
1618536046.5318036,,"21137356, 0.03, 0.00, 24.79, 25.10
"
1618536046.5318036,,"21140328, -0.02, 0.00, 24.75, 25.06
"
1618536046.5418038,,"21143308, -0.02, 0.02, 24.75, 25.06
"
1618536046.5418038,,"21146316, 0.00, 0.02, 24.75, 25.06
"
1618536046.5418038,,"21149284, -0.05, -0.02, 24.82, 25.06
"
1618536046.5518024,,"21152300, -0.02, 0.00, 24.82, 25.06
"
1618536046.5518024,,"21155280, 0.00, 0.00, 24.82, 25.06
"
1618536046.5518024,,"21158216, -0.02, 0.00, 24.77, 25.07
"
1618536046.5618029,,"21161200, -0.02, 0.02, 24.77, 25.07
"
1618536046.5618029,,"21164212, -0.02, -0.03, 24.77, 25.07
"
1618536046.5618029,,"21167232, -0.03, -0.05, 24.79, 25.07
"
1618536046.5618029,,"21170248, -0.02, 0.00, 24.79, 25.07
"
1618536046.5718029,,"21173220, 0.02, 0.00, 24.79, 25.10
"
1618536046.5718029,,"21176192, -0.03, -0.03, 24.77, 25.10
"
1618536046.5718029,,"21179216, -0.03, 0.00, 24.77, 25.10
"
1618536046.5818021,,"21182204, 0.00, -0.03, 24.77, 25.09
"
1618536046.5818021,,"21185176, 0.02, -0.02, 24.81, 25.09
"
1618536046.5818021,,"21188180, -0.02, -0.02, 24.81, 25.09
"
1618536046.5918028,,"21191196, -0.02, -0.02, 24.81, 25.05
"
1618536046.5918028,,"21194216, -0.02, 0.00, 24.80, 25.05
"
1618536046.5918028,,"21197196, -0.02, -0.02, 24.80, 25.05
"
1618536046.5918028,,"21200208, -0.02, 0.02, 24.80, 25.06
"
1618536046.6018019,,"21203216, -0.02, -0.05, 24.80, 25.06
"
1618536046.6018019,,"21206224, -0.02, -0.02, 24.80, 25.07
"
1618536046.6018019,,"21209240, -0.02, 0.00, 24.80, 25.07
"
1618536046.6118028,,"21212220, -0.03, -0.03, 24.79, 25.07
"
1618536046.6118028,,"21215228, -0.02, -0.03, 24.79, 25.08
"
1618536046.6118028,,"21218244, -0.02, 0.02, 24.79, 25.08
"
1618536046.6218104,,"21221248, -0.05, 0.02, 24.80, 25.08
"
1618536046.6218104,,"21224260, -0.03, -0.02, 24.80, 25.09
"
1618536046.6218104,,"21227272, 0.00, -0.02, 24.80, 25.09
"
1618536046.6218104,,"21230244, 0.02, -0.03, 24.83, 25.08
"
1618536046.6318028,,"21233244, -0.02, 0.02, 24.83, 25.08
"
1618536046.6318028,,"21236256, -0.03, -0.03, 24.83, 25.08
"
1618536046.6318028,,"21239272, -0.03, 0.02, 24.77, 25.07
"
1618536046.6418176,,"21242284, 0.00, -0.02, 24.77, 25.07
"
1618536046.6418176,,"21245256, -0.02, 0.00, 24.77, 25.07
"
1618536046.6418176,,"21248240, -0.02, -0.03, 24.79, 25.07
"
1618536046.651804,,"21251256, 0.00, 0.03, 24.79, 25.07
"
1618536046.651804,,"21254224, 0.00, 0.00, 24.79, 25.07
"
1618536046.651804,,"21257152, -0.03, 0.00, 24.78, 25.07
"
1618536046.651804,,"21260132, -0.02, -0.05, 24.78, 25.07
"
1618536046.6618028,,"21263148, 0.00, -0.02, 24.78, 25.07
"
1618536046.6618028,,"21266124, -0.03, -0.02, 24.77, 25.08
"
1618536046.6618028,,"21269140, -0.02, 0.02, 24.77, 25.08
"
1618536046.671804,,"21272148, -0.03, -0.03, 24.77, 25.06
"
1618536046.671804,,"21275168, -0.02, 0.02, 24.78, 25.06
"
1618536046.671804,,"21278176, -0.03, -0.03, 24.78, 25.06
"
1618536046.6818035,,"21281196, -0.02, -0.03, 24.78, 25.09
"
1618536046.6818035,,"21284212, 0.00, -0.02, 24.81, 25.09
"
1618536046.6818035,,"21287184, -0.02, -0.02, 24.81, 25.09
"
1618536046.6818035,,"21290188, -0.03, -0.02, 24.81, 25.10
"
1618536046.6918035,,"21293216, -0.02, -0.02, 24.80, 25.10
"
1618536046.6918035,,"21296240, -0.03, -0.02, 24.80, 25.10
"
1618536046.6918035,,"21299260, 0.00, -0.02, 24.80, 25.10
"
1618536046.7030342,,"21302228, -0.03, -0.02, 24.77, 25.10
"
1618536046.7030342,,"21305248, 0.03, -0.05, 24.77, 25.06
"
1618536046.7030342,,"21308252, 0.00, -0.03, 24.77, 25.06
"
1618536046.7030342,,"21311224, -0.07, 0.00, 24.79, 25.06
"
1618536046.7130368,,"21314204, -0.02, -0.02, 24.79, 25.07
"
1618536046.7130368,,"21317220, 0.00, 0.00, 24.79, 25.07
"
1618536046.7130368,,"21320156, -0.02, -0.03, 24.78, 25.08
"
1618536046.7230563,,"21323168, -0.02, -0.05, 24.78, 25.08
"
1618536046.7230563,,"21326184, -0.03, 0.02, 24.78, 25.08
"
1618536046.7230563,,"21329192, -0.02, -0.02, 24.82, 25.08
"
1618536046.7230563,,"21332208, -0.03, -0.03, 24.82, 25.08
"
1618536046.7330384,,"21335228, -0.05, 0.00, 24.82, 25.08
"
1618536046.7330384,,"21338208, -0.03, 0.00, 24.79, 25.10
"
1618536046.7330384,,"21341196, -0.02, -0.02, 24.79, 25.10
"
1618536046.743037,,"21344208, -0.02, 0.02, 24.79, 25.10
"
1618536046.743037,,"21347220, 0.00, -0.02, 24.79, 25.05
"
1618536046.743037,,"21350192, 0.00, 0.00, 24.79, 25.05
"
1618536046.753039,,"21353128, -0.02, 0.00, 24.79, 25.07
"
1618536046.753039,,"21356108, -0.02, 0.00, 24.82, 25.07
"
1618536046.753039,,"21359092, 0.00, 0.00, 24.82, 25.07
"
1618536046.753039,,"21362028, 0.02, -0.03, 24.82, 25.06
"
1618536046.7630367,,"21365032, 0.02, 0.05, 24.81, 25.06
"
1618536046.7630367,,"21368032, -0.03, -0.03, 24.81, 25.06
"
1618536046.7630367,,"21371052, 0.00, 0.00, 24.81, 25.08
"
1618536046.773045,,"21373992, -0.02, -0.02, 24.78, 25.08
"
1618536046.773045,,"21377000, -0.02, 0.02, 24.78, 25.08
"
1618536046.773045,,"21380008, 0.00, -0.02, 24.78, 25.09
"
1618536046.783067,,"21382976, -0.05, -0.02, 24.77, 25.09
"
1618536046.783067,,"21385992, -0.02, -0.02, 24.77, 25.09
"
1618536046.783067,,"21389008, 0.00, -0.02, 24.77, 25.11
"
1618536046.792074,,"21391988, 0.00, 0.03, 24.81, 25.11
"
1618536046.792074,,"21394968, -0.03, 0.03, 24.81, 25.09
"
1618536046.792074,,"21397980, -0.02, -0.02, 24.81, 25.09
"
1618536046.792074,,"21400996, -0.05, -0.02, 24.81, 25.09
"
1618536046.8020785,,"21404016, -0.03, 0.00, 24.81, 25.06
"
1618536046.8020785,,"21406996, -0.03, -0.05, 24.81, 25.06
"
1618536046.8020785,,"21410008, -0.05, 0.02, 24.80, 25.06
"
1618536046.812078,,"21413016, -0.03, 0.00, 24.80, 25.06
"
1618536046.812078,,"21416000, -0.02, 0.00, 24.80, 25.06
"
1618536046.812078,,"21418968, 0.02, 0.00, 24.81, 25.08
"
1618536046.8220787,,"21421936, -0.02, 0.02, 24.81, 25.08
"
1618536046.8220787,,"21424948, -0.02, -0.02, 24.81, 25.08
"
1618536046.8220787,,"21427964, -0.03, -0.02, 24.79, 25.08
"
1618536046.8220787,,"21430980, -0.03, -0.02, 24.79, 25.08
"
1618536046.8320787,,"21433992, -0.03, -0.05, 24.79, 25.08
"
1618536046.8320787,,"21437008, -0.03, -0.05, 24.79, 25.06
"
1618536046.8320787,,"21440028, -0.02, 0.00, 24.79, 25.06
"
1618536046.8420784,,"21443008, 0.00, -0.02, 24.79, 25.06
"
1618536046.8420784,,"21445980, -0.03, 0.02, 24.82, 25.06
"
1618536046.8420784,,"21448992, 0.02, 0.00, 24.82, 25.06
"
1618536046.852078,,"21451964, -0.03, 0.00, 24.82, 25.06
"
1618536046.852078,,"21454948, -0.03, -0.02, 24.79, 25.06
"
1618536046.852078,,"21457964, -0.02, 0.00, 24.79, 25.06
"
1618536046.852078,,"21460936, 0.00, -0.02, 24.79, 25.04
"
1618536046.8620784,,"21463908, -0.05, -0.03, 24.81, 25.04
"
1618536046.8620784,,"21466928, 0.00, 0.00, 24.81, 25.04
"
1618536046.8620784,,"21469868, 0.00, -0.03, 24.81, 25.10
"
1618536046.8720787,,"21472848, -0.03, 0.07, 24.81, 25.10
"
1618536046.8720787,,"21475864, -0.02, 0.02, 24.81, 25.10
"
1618536046.8720787,,"21478884, -0.02, 0.00, 24.81, 25.07
"
1618536046.8720787,,"21481864, -0.02, 0.02, 24.79, 25.07
"
1618536046.882079,,"21484876, 0.00, -0.03, 24.79, 25.09
"
1618536046.882079,,"21487844, 0.00, 0.03, 24.79, 25.09
"
1618536046.882079,,"21490812, -0.02, 0.00, 24.78, 25.09
"
1618536046.8920789,,"21493792, -0.02, -0.02, 24.78, 25.08
"
1618536046.8920789,,"21496800, -0.03, -0.02, 24.78, 25.08
"
1618536046.8920789,,"21499812, -0.03, 0.00, 24.82, 25.08
"
1618536046.9021008,,"21502796, -0.03, 0.03, 24.82, 25.10
"
1618536046.9021008,,"21505816, 0.00, 0.00, 24.82, 25.10
"
1618536046.9021008,,"21508760, -0.02, -0.03, 24.80, 25.10
"
1618536046.9021008,,"21511780, 0.00, -0.05, 24.80, 25.05
"
1618536046.9131384,,"21514752, 0.00, 0.00, 24.80, 25.05
"
1618536046.9131384,,"21517688, -0.02, -0.05, 24.78, 25.07
"
1618536046.9131384,,"21520704, -0.05, 0.03, 24.78, 25.07
"
1618536046.923171,,"21523716, 0.00, -0.02, 24.78, 25.07
"
1618536046.923171,,"21526692, 0.00, 0.00, 24.81, 25.08
"
1618536046.923171,,"21529628, -0.05, 0.00, 24.81, 25.08
"
1618536046.923171,,"21532600, 0.00, -0.02, 24.81, 25.08
"
1618536046.9331415,,"21535572, -0.02, 0.00, 24.78, 25.08
"
1618536046.9331415,,"21538552, -0.03, 0.00, 24.78, 25.08
"
1618536046.9331415,,"21541532, 0.00, 0.00, 24.78, 25.08
"
1618536046.9431424,,"21544468, -0.03, -0.03, 24.79, 25.06
"
1618536046.9431424,,"21547484, -0.03, 0.00, 24.79, 25.06
"
1618536046.9431424,,"21550468, 0.00, -0.02, 24.79, 25.06
"
1618536046.953166,,"21553440, -0.03, -0.03, 24.79, 25.10
"
1618536046.953166,,"21556464, 0.00, 0.00, 24.79, 25.10
"
1618536046.953166,,"21559404, -0.05, 0.02, 24.79, 25.10
"
1618536046.953166,,"21562424, -0.03, -0.05, 24.80, 25.06
"
1618536046.963142,,"21565432, 0.00, 0.00, 24.80, 25.06
"
1618536046.963142,,"21568368, 0.00, 0.03, 24.80, 25.10
"
1618536046.963142,,"21571340, -0.03, 0.00, 24.78, 25.10
"
1618536046.9731717,,"21574324, -0.05, 0.02, 24.78, 25.10
"
1618536046.9731717,,"21577344, 0.02, 0.00, 24.78, 25.08
"
1618536046.9731717,,"21580308, -0.03, 0.05, 24.81, 25.08
"
1618536046.9731717,,"21583324, -0.03, 0.00, 24.81, 25.04
"
1618536046.9831426,,"21586308, -0.03, 0.00, 24.81, 25.04
"
